GENDER,WORK_COUNTRY,AGE,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,avg_discount,Points_Sum,Point_NotFlight,GENDER_label,WORK_COUNTRY_label
Male,CN,41.0,7,3035,0.0,1950.0,9262,46,110.6666667,240,0.505580868,3035,0,1,15
Male,CN,35.0,3,3449,0.0,4039.0,5973,50,3.5,7,0.783952788,3449,0,1,15
Male,CN,43.0,5,3488,1700.0,1867.0,6213,195,77.0,98,0.753647191,3488,0,1,15
Male,HK,57.0,4,2582,2622.0,2000.0,7746,222,75.33333333,223,0.604483604,2582,0,1,27
Male,CN,35.0,6,3987,0.0,3957.0,6888,79,79.0,225,0.679642857,3987,0,1,15
Male,CN,65.0,5,4304,3343.0,0.0,6364,562,1.75,3,0.735582967,4304,0,1,15
Male,CN,64.0,5,5097,0.0,3879.0,5168,3,114.0,168,0.90567918,5097,0,1,15
Female,CN,34.0,5,4513,3632.0,1001.0,6393,135,140.0,409,0.732097607,4513,0,0,15
Male,CN,46.0,2,2736,3408.0,0.0,7800,426,5.0,5,0.6,2736,0,1,15
Male,CN,36.0,5,3513,2630.0,1102.0,5579,4,129.75,388,0.838816992,3513,0,1,15
Male,CN,36.0,5,2749,3262.0,1242.0,6917,202,59.75,109,0.6765288420000001,2749,0,1,15
Male,CN,32.0,3,5266,4290.0,0.0,5676,373,27.5,53,0.8243128959999999,5266,0,1,15
Male,CN,49.0,7,3811,4138.0,0.0,6213,381,52.0,127,0.75300177,3811,0,1,15
Female,CN,42.0,3,3991,0.0,3414.0,4693,47,156.5,284,0.996712124,3991,0,0,15
Female,CN,40.0,5,2323,4003.0,0.0,10050,427,44.5,129,0.46539801,2323,0,0,15
Female,CN,37.0,6,1900,0.0,4066.0,9847,1,59.4,193,0.474989337,1900,0,0,15
Female,CN,29.0,5,3232,2390.0,2075.0,8327,27,126.25,217,0.561648853,3232,0,0,15
Male,CN,31.0,8,3376,2835.0,1523.0,9016,37,73.14285714,226,0.518718944,3376,0,1,15
Male,CN,41.0,11,3164,2728.0,1751.0,7449,30,69.6,309,0.627799705,3700,1,1,15
Female,CN,38.0,4,4442,2849.0,1334.0,6526,205,96.66666667,242,0.716388293,4442,0,0,15
Male,CN,43.0,6,4121,4052.0,562.0,5507,287,83.6,209,0.8489122929999999,4693,2,1,15
Male,CN,32.0,8,4881,0.0,5246.0,5420,5,37.28571429,73,0.862476015,4881,0,1,15
Female,CN,18.0,5,3911,3441.0,816.0,6750,217,104.0,195,0.692518519,3911,0,0,15
Male,CN,37.0,2,5381,0.0,1956.0,5557,119,76.0,76,0.8411876909999999,7687,1,1,15
Male,CN,37.0,2,4636,0.0,3990.0,5342,177,16.0,16,0.875,4636,0,1,15
Male,CN,55.0,4,4761,0.0,4555.0,4930,125,10.66666667,28,0.94806288,4761,0,1,15
Male,CN,57.0,5,3538,4323.0,0.0,6510,428,70.75,139,0.717956989,3538,0,1,15
Male,CN,33.0,5,3188,2485.0,2025.0,7095,117,86.0,148,0.658731501,3188,0,1,15
Male,CN,56.0,4,4402,4090.0,0.0,7166,457,87.0,249,0.652190901,4402,0,1,15
Female,CN,27.0,5,2775,0.0,1285.0,7227,31,97.25,181,0.646672201,2975,1,0,15
Male,CN,48.0,3,3591,0.0,4380.0,6402,190,40.0,61,0.73,3591,0,1,15
Male,CN,36.0,4,4325,0.0,3938.0,8308,31,20.33333333,53,0.5625,4325,0,1,15
Male,CN,40.0,4,3934,0.0,3938.0,8308,140,69.0,133,0.5625,3934,0,1,15
Male,CN,52.0,13,3050,5040.0,0.0,8437,369,25.25,72,0.553846154,3050,0,1,15
Female,CN,46.0,4,4062,0.0,4335.0,6577,140,28.0,51,0.710413562,4062,0,0,15
Male,CN,42.0,4,4841,1152.0,3152.0,5668,232,46.66666667,122,0.824333098,4841,0,1,15
Female,CN,58.0,3,4070,3870.0,0.0,4672,559,32.5,59,1.0,4070,0,0,15
Male,CN,25.0,6,4322,632.0,4186.0,7120,92,67.8,257,0.6561502810000001,5755,2,1,15
Female,CN,29.0,6,5063,0.0,3772.0,6016,72,54.4,107,0.776515957,5063,0,0,15
Male,CN,62.0,4,5182,0.0,4557.0,5640,144,38.33333333,111,0.828271277,5182,0,1,15
Female,CN,43.0,3,3783,0.0,4005.0,6642,259,3.0,3,0.7033152659999999,3783,0,0,15
Male,KR,37.0,8,3028,5070.0,2049.0,6846,189,42.42857143,102,0.68233421,3253,1,1,39
Male,CN,40.0,5,2815,4461.0,0.0,6637,586,34.75,122,0.703796896,2815,1,1,15
Male,KR,58.0,5,3991,3539.0,854.0,8563,49,164.25,365,0.545487563,3991,0,1,39
Male,CN,34.0,4,3553,945.0,3516.0,5893,102,146.0,190,0.7926064820000001,3553,0,1,15
Male,CN,32.0,4,4418,2960.0,1380.0,4809,158,86.0,239,0.971137451,4418,0,1,15
Male,CN,47.0,4,3030,3265.0,0.0,7480,382,102.0,237,0.624251337,3030,0,1,15
Male,CN,41.0,8,3867,800.0,3840.0,6440,13,76.57142857,248,0.725,3867,0,1,15
Male,CN,57.0,5,2797,0.0,2789.0,10229,40,52.5,122,0.4564278029999999,2797,0,1,15
Male,CN,43.0,3,3836,0.0,4080.0,7038,202,44.5,84,0.663333333,3836,0,1,15
Male,CN,37.0,5,4685,0.0,3167.0,7920,147,9.5,18,0.58944697,4685,0,1,15
Female,CN,46.0,11,2320,2642.0,2058.0,10246,126,60.2,116,0.455622682,2320,1,0,15
Female,CN,32.0,5,4020,0.0,4496.0,5839,70,71.25,209,0.799427984,4020,0,0,15
Male,CN,54.0,6,3466,2086.0,2055.0,6328,192,75.0,147,0.737610619,3466,0,1,15
Male,CN,41.0,5,4143,840.0,3056.0,6520,232,123.5,360,0.715868098,4143,0,1,15
Female,CN,47.0,7,4119,3732.0,688.0,6393,283,69.83333333,188,0.73005944,4119,0,0,15
Male,CN,37.0,9,4276,1925.0,2468.0,7776,195,58.25,217,0.600172325,4276,0,1,15
Female,CN,24.0,5,3795,2420.0,1639.0,11148,310,66.25,137,0.418626659,3795,0,0,15
Male,CN,51.0,7,3214,3780.0,1087.0,7465,109,76.16666667,260,0.625110516,3214,0,1,15
Male,CN,41.0,4,3507,4144.0,0.0,7547,386,99.33333333,162,0.618239035,3507,0,1,15
Male,CN,37.0,3,4319,3518.0,0.0,7521,423,20.0,35,0.620336391,4319,0,1,15
Male,CN,42.0,4,4544,0.0,4283.0,5650,236,42.66666667,62,0.825745133,4544,0,1,15
Male,CN,60.0,5,4650,4354.0,0.0,9041,532,36.25,131,0.516026988,4650,0,1,15
Female,CN,30.0,5,5058,1682.0,2705.0,5325,214,72.25,229,0.876122066,7354,2,0,15
Male,CN,43.0,4,3528,0.0,4376.0,7003,58,55.0,125,0.6660731120000001,3528,0,1,15
Female,CN,47.0,4,2708,0.0,1134.0,8292,333,126.6666667,207,0.5625,2708,0,0,15
Female,CN,34.0,3,4116,1280.0,0.0,4664,434,73.0,86,1.0,4116,0,0,15
Male,CN,37.0,5,2071,726.0,3281.0,9314,27,94.5,202,0.500741894,2071,0,1,15
Male,CN,42.0,5,3288,0.0,4434.0,6387,44,61.0,150,0.730155002,3288,0,1,15
Female,CN,36.0,6,3653,3174.0,0.0,6965,523,41.4,164,0.669526202,3653,0,0,15
Male,CN,59.0,6,3205,0.0,4005.0,8550,21,56.2,161,0.545402339,3205,0,1,15
Male,CN,47.0,4,4121,2154.0,1804.0,7514,89,168.0,320,0.620597551,4121,0,1,15
Male,CN,42.0,2,2999,2325.0,0.0,9551,526,0.0,0,0.488215894,2999,0,1,15
Male,CN,37.0,2,3881,0.0,3742.0,6096,49,58.0,58,0.76484252,3881,0,1,15
Male,JP,55.0,5,3355,2472.0,5380.0,6177,122,67.5,205,0.754783876,3355,0,1,35
Female,CN,32.0,8,4721,5110.0,0.0,5328,384,49.28571429,105,0.875,4721,0,0,15
Male,KR,52.0,9,3017,6220.0,2800.0,6549,200,61.25,214,0.7118262329999999,3017,0,1,39
Female,CN,25.0,6,3785,2830.0,810.0,7682,250,64.0,222,0.606801614,3785,0,0,15
Female,CN,30.0,10,4582,2046.0,0.0,7617,597,9.555555556,40,0.611953525,4582,0,0,15
Male,CN,30.0,7,4096,826.0,3237.0,6331,22,57.66666667,149,0.7362375609999999,4096,0,1,15
Male,CN,32.0,5,3200,1596.0,1011.0,7331,11,128.5,322,0.635805484,3200,0,1,15
Male,CN,31.0,7,2288,680.0,3703.0,10397,81,54.5,173,0.448215831,2288,0,1,15
Male,CN,22.0,7,5102,2071.0,2144.0,11085,5,103.5,364,0.42037438,5102,0,1,15
Male,CN,34.0,6,3053,946.0,3750.0,9039,77,122.0,335,0.515512778,3053,0,1,15
Female,CN,31.0,7,3593,0.0,2180.0,6674,159,33.5,111,0.698124064,3593,0,0,15
Male,CN,32.0,7,3542,4672.0,0.0,5096,389,18.66666667,74,0.914285714,3542,0,1,15
Female,CN,36.0,3,5012,2240.0,0.0,6076,353,143.5,229,0.766655695,5012,0,0,15
Female,CN,33.0,8,3516,2321.0,2393.0,7464,13,87.85714286,286,0.624047428,3516,0,0,15
Female,CN,37.0,5,3360,2962.0,715.0,7422,120,102.5,395,0.627527621,3360,0,0,15
Male,CN,47.0,5,2234,1065.0,3381.0,8921,45,137.5,282,0.522069275,2234,0,1,15
Male,CN,37.0,5,4562,1789.0,2472.0,6932,24,145.0,251,0.6718450659999999,4562,0,1,15
Female,CN,41.0,7,4238,2560.0,1640.0,6209,288,47.16666667,91,0.75,4238,0,0,15
Male,CN,39.0,6,4640,3342.0,1381.0,6834,249,84.8,184,0.681407668,4640,0,1,15
Female,CN,41.0,3,4380,750.0,0.0,4656,477,107.5,213,1.0,4380,0,0,15
Male,CN,38.0,4,3906,810.0,0.0,5501,503,51.33333333,126,0.846264316,3906,0,1,15
Female,CN,23.0,4,3849,355.0,3447.0,6713,237,121.6666667,361,0.693439595,3849,0,0,15
Male,CN,42.0,7,2371,3074.0,1449.0,9430,4,73.16666667,338,0.49359597,2371,0,1,15
Female,CN,23.0,3,1163,1420.0,2158.0,11082,212,89.0,132,0.42,1163,0,0,15
Female,CN,49.0,5,3360,4367.0,0.0,6555,567,32.25,80,0.71,3360,0,0,15
Female,CN,33.0,4,3419,0.0,4199.0,7533,110,11.33333333,30,0.617747245,3419,0,0,15
Male,CN,58.0,4,3144,3090.0,875.0,8890,310,108.6666667,245,0.52336333,3144,0,1,15
Male,CN,31.0,10,3080,3029.0,1557.0,9156,56,72.22222222,138,0.508095238,3080,0,1,15
Male,CN,33.0,4,4538,0.0,4334.0,5729,49,15.0,30,0.8120230409999999,4538,0,1,15
Male,CN,41.0,8,3548,5205.0,0.0,7699,372,39.57142857,156,0.604227822,3548,0,1,15
Male,CN,55.0,7,3035,1047.0,2141.0,7444,147,61.0,182,0.624918055,3035,0,1,15
Male,CN,33.0,5,2725,3006.0,507.0,7188,291,70.25,201,0.6471647189999999,2725,0,1,15
Male,CN,48.0,3,4215,1584.0,0.0,6822,491,70.0,94,0.681860158,4215,0,1,15
Male,CN,39.0,4,4985,2032.0,883.0,6300,297,84.66666667,186,0.738334921,4985,0,1,15
Male,CN,35.0,5,4300,1920.0,1831.0,5016,202,87.5,343,0.927332536,4300,0,1,15
Male,CN,35.0,6,2450,1399.0,2806.0,8331,12,101.8,284,0.558324331,2450,0,1,15
Male,CN,38.0,5,3642,1020.0,797.0,6133,25,169.0,324,0.758387412,3642,0,1,15
Male,HK,60.0,9,2551,1095.0,2229.0,9985,30,78.5,134,0.465788683,2551,0,1,27
Male,CN,46.0,4,3741,2800.0,681.0,6075,244,123.0,190,0.76557037,3741,0,1,15
Male,CN,31.0,5,2947,2888.0,1600.0,7424,329,91.0,255,0.626427802,2947,0,1,15
Male,CN,39.0,7,3648,2730.0,1905.0,6525,60,109.0,274,0.71263295,3648,0,1,15
Female,HK,43.0,4,3157,1880.0,1550.0,8369,62,147.33333330000002,352,0.555543076,3157,0,0,27
Male,CN,60.0,9,3380,2117.0,2978.0,5994,113,66.875,242,0.7755555559999999,3380,0,1,15
Male,CN,28.0,4,5306,5446.0,0.0,9146,370,9.666666667,28,0.508189372,5306,0,1,15
Male,CN,53.0,7,4393,3300.0,1248.0,6353,326,65.0,167,0.731552023,4393,0,1,15
Male,CN,59.0,4,3638,1190.0,3200.0,5891,340,12.66666667,23,0.7888134440000001,3638,0,1,15
Male,CN,53.0,3,4069,1700.0,2576.0,5275,271,116.0,156,0.880849289,4069,0,1,15
Male,CN,32.0,6,3796,9342.0,0.0,4936,441,54.4,212,0.941247974,3796,0,1,15
Female,CN,45.0,5,3969,970.0,2766.0,7804,141,57.0,133,0.595224244,3969,0,0,15
Female,CN,56.0,6,4247,1936.0,2308.0,8989,230,55.2,156,0.516751585,4247,0,0,15
Male,CN,43.0,7,4066,486.0,4043.0,6724,88,48.0,114,0.6907911959999999,4066,0,1,15
Male,CN,40.0,7,4522,3590.0,0.0,5599,553,27.16666667,60,0.82958564,4522,1,1,15
Female,CN,37.0,3,3058,0.0,3923.0,7224,115,2.5,5,0.6428073089999999,3058,0,0,15
Male,CN,59.0,6,2529,2599.0,1559.0,11836,312,67.6,264,0.392328489,2529,0,1,15
Male,CN,29.0,5,3146,4155.0,0.0,7386,514,31.25,57,0.6286894120000001,3146,0,1,15
Male,CN,32.0,4,4073,2240.0,2304.0,5232,326,47.0,81,0.8875,4073,0,1,15
Male,CN,42.0,6,3859,4177.0,448.0,6935,364,70.4,267,0.669545782,3859,0,1,15
Male,CN,36.0,6,4424,4462.0,0.0,5196,388,62.8,116,0.893591224,4424,0,1,15
Female,CN,61.0,6,3568,960.0,1472.0,7144,26,135.2,307,0.649867021,3568,0,0,15
Male,CN,38.0,6,3803,3276.0,1460.0,6656,210,98.2,268,0.697495493,3803,0,1,15
Male,CN,43.0,4,3800,1210.0,2634.0,6452,14,162.66666669999998,334,0.719463732,3800,0,1,15
Male,CN,48.0,9,2196,630.0,4239.0,10936,1,53.125,153,0.4244367229999999,2196,0,1,15
Male,CN,36.0,8,4640,690.0,4152.0,5357,140,34.28571429,87,0.866348703,4640,0,1,15
Female,CN,39.0,7,3806,4785.0,0.0,5974,536,23.16666667,60,0.7768664209999999,3806,0,0,15
Male,CN,50.0,5,3355,2496.0,1615.0,9684,196,84.0,321,0.479237918,3355,0,1,15
Male,CN,46.0,5,1171,588.0,2366.0,9666,15,126.25,297,0.480122077,1171,0,1,15
Male,CN,29.0,6,4042,3564.0,1136.0,5664,309,18.0,66,0.819314972,4042,0,1,15
Male,CN,38.0,7,3454,1264.0,2505.0,7306,130,51.5,216,0.635158774,3454,0,1,15
Male,CN,34.0,5,4589,1600.0,1638.0,4770,271,98.75,228,0.972796646,5089,1,1,15
Male,CN,38.0,4,4132,4218.0,0.0,5740,390,112.6666667,202,0.808362369,4132,0,1,15
Female,CN,52.0,4,4805,2432.0,0.0,5309,370,118.0,185,0.873912225,4805,0,0,15
Female,CN,45.0,7,1892,1973.0,2587.0,9130,177,88.0,260,0.508144578,1892,0,0,15
Male,IT,41.0,4,4339,2029.0,2030.0,5217,206,70.66666667,145,0.889227525,4339,0,1,34
Female,CN,38.0,6,3631,3829.0,690.0,7682,247,96.8,237,0.6038115070000001,3631,0,0,15
Male,CN,45.0,5,4575,690.0,3702.0,6198,36,168.5,364,0.7483236529999999,4575,0,1,15
Male,CN,37.0,4,4071,0.0,4101.0,8475,124,4.666666667,7,0.547176401,5571,1,1,15
Male,HK,53.0,5,2574,3056.0,897.0,9218,304,52.0,84,0.503053808,2574,0,1,27
Male,KR,66.0,5,2889,4250.0,3030.0,5919,240,99.5,293,0.783402602,2889,0,1,39
Male,CN,49.0,5,4474,1862.0,2588.0,5406,57,135.5,192,0.857739549,4474,0,1,15
Female,CN,38.0,4,3249,1730.0,2454.0,8591,254,86.0,254,0.539734606,3249,0,0,15
Male,CN,33.0,5,4553,2356.0,0.0,6137,452,63.75,115,0.755393515,4795,1,1,15
Male,CN,44.0,4,5025,0.0,4240.0,5596,213,9.666666667,21,0.828395282,5290,2,1,15
Male,CN,31.0,3,4406,3520.0,0.0,4635,493,84.5,161,1.0,4406,0,1,15
Female,HK,38.0,7,4090,0.0,6220.0,5155,142,29.33333333,167,0.899053346,4090,0,0,27
Female,CN,33.0,4,4641,4330.0,0.0,5682,380,41.66666667,116,0.815663499,4641,0,0,15
Male,CN,41.0,4,3446,2121.0,1766.0,6154,233,123.0,199,0.753048424,3446,0,1,15
Male,CN,54.0,6,786,1300.0,2598.0,13302,17,101.6,222,0.3483619,786,0,1,15
Male,CN,34.0,6,3679,355.0,1551.0,6694,274,45.2,146,0.692167613,3679,0,1,15
Female,CN,39.0,3,4418,3325.0,0.0,5528,537,82.5,164,0.83815123,4418,0,0,15
Male,CN,42.0,3,3852,2450.0,1520.0,5779,246,113.0,223,0.801737325,3852,0,1,15
Male,CN,47.0,5,4228,0.0,4125.0,5803,74,59.5,130,0.7983922109999999,4228,0,1,15
Male,CN,47.0,4,3623,3439.0,0.0,5540,562,54.33333333,120,0.836272563,3623,0,1,15
Male,CN,47.0,8,2841,2811.0,1007.0,8631,96,69.85714286,353,0.536761673,2841,0,1,15
Female,CN,31.0,6,5249,0.0,2436.0,5809,72,89.4,183,0.797491823,5249,0,0,15
Female,CN,49.0,6,3631,0.0,2058.0,8248,85,124.2,238,0.561634336,3631,0,0,15
Female,CN,31.0,4,2767,4225.0,0.0,6311,548,26.66666667,41,0.7339961970000001,2767,0,0,15
Male,CN,31.0,4,4724,3160.0,1564.0,4785,225,87.66666667,262,0.968066876,4724,0,1,15
Male,CN,35.0,4,4210,2266.0,1748.0,6348,178,126.6666667,306,0.7296754879999999,4210,0,1,15
Female,CN,49.0,4,3341,0.0,4209.0,5931,186,20.0,53,0.780972854,3341,0,0,15
Male,CN,47.0,7,4603,2967.0,1622.0,5179,26,79.33333333,271,0.894346399,4603,0,1,15
Female,CN,40.0,2,3324,2840.0,675.0,6678,287,128.0,128,0.6935849059999999,3324,0,0,15
Female,CN,50.0,6,1385,0.0,4196.0,12261,125,16.6,48,0.377646195,1426,1,0,15
Male,CN,43.0,5,3203,0.0,4258.0,8204,6,38.25,131,0.564303998,3203,0,1,15
Male,CN,42.0,4,4591,0.0,3983.0,5219,261,15.0,43,0.8870224179999999,4591,0,1,15
Female,HK,44.0,3,4818,0.0,1309.0,5352,185,12.5,23,0.8648710759999999,4818,0,0,27
Female,CN,31.0,6,5022,1884.0,1231.0,5494,203,80.0,158,0.842480888,5022,0,0,15
Male,CN,40.0,6,2727,2369.0,617.0,7772,214,64.8,175,0.595483788,2727,0,1,15
Female,CN,30.0,3,4032,3770.0,0.0,5340,473,7.0,11,0.8666666670000001,4032,0,0,15
Male,CN,35.0,2,4262,4110.0,0.0,4628,513,3.0,3,1.0,4262,0,1,15
Female,CN,54.0,3,2287,0.0,3799.0,7547,225,13.5,19,0.613156221,2287,0,0,15
Female,CN,43.0,3,4473,0.0,4210.0,6010,116,88.5,169,0.769916805,4473,0,0,15
Male,CN,37.0,3,4762,0.0,4061.0,5087,19,70.0,115,0.909585217,4762,0,1,15
Male,CN,53.0,9,3330,1814.0,2854.0,7488,2,83.25,175,0.617777778,3330,0,1,15
Male,CN,57.0,6,4215,4628.0,0.0,7651,398,27.4,44,0.60455496,4215,0,1,15
Male,CN,36.0,6,4842,1029.0,2727.0,5789,23,73.6,131,0.798980826,4842,0,1,15
Male,KR,41.0,4,3534,3825.0,2553.0,6419,35,122.3333333,208,0.72054993,3534,0,1,39
Male,CN,36.0,6,3330,0.0,1833.0,7241,70,83.6,202,0.638721171,3330,0,1,15
Male,CN,48.0,8,4032,1058.0,3526.0,7070,102,54.57142857,213,0.654123055,4044,1,1,15
Male,CN,49.0,5,4636,0.0,4547.0,5806,61,66.25,125,0.796526008,4636,0,1,15
Female,CN,35.0,3,3855,3170.0,0.0,5469,465,3.0,3,0.8456024870000001,3855,0,0,15
Female,CN,32.0,7,4783,0.0,4605.0,6475,8,16.0,52,0.7140586870000001,4783,0,0,15
Female,CN,37.0,7,4371,640.0,3861.0,5224,321,11.5,29,0.884915773,4371,0,0,15
Female,KR,21.0,13,2600,5180.0,6500.0,7540,141,46.91666667,143,0.6130769229999999,2600,0,0,39
Male,CN,47.0,5,2550,2088.0,1972.0,8508,20,96.75,365,0.54329102,2550,0,1,15
Male,CN,35.0,5,3706,3804.0,0.0,7308,430,59.75,108,0.632478106,3706,0,1,15
Male,CN,42.0,3,3762,2420.0,1444.0,5875,265,146.5,292,0.786747234,3762,0,1,15
Male,CN,28.0,3,2736,844.0,2641.0,10642,54,156.5,274,0.434288668,2736,0,1,15
Male,CN,44.0,5,4352,1310.0,2962.0,5062,153,58.75,107,0.91296128,4352,0,1,15
Male,CN,52.0,5,2983,3679.0,544.0,7114,263,77.0,157,0.649602193,2983,0,1,15
Male,CN,36.0,8,4731,1680.0,2135.0,5898,163,63.71428571,118,0.783494405,4731,0,1,15
Female,CN,30.0,6,2928,0.0,4595.0,8908,171,33.2,110,0.518747194,2928,0,0,15
Female,CN,29.0,7,5015,0.0,4931.0,6807,144,17.0,38,0.6788482440000001,5015,0,0,15
Male,CN,35.0,6,4073,792.0,2148.0,7285,45,102.6,154,0.634267673,4073,0,1,15
Male,CN,33.0,4,4192,1404.0,2720.0,6200,350,63.0,138,0.745177419,4192,0,1,15
Male,CN,44.0,8,3175,3892.0,0.0,7492,161,80.14285714,421,0.616648425,3175,0,1,15
Female,CN,39.0,4,4632,1917.0,2210.0,7209,306,134.33333330000002,256,0.640789291,4632,0,0,15
Male,CN,38.0,4,3521,0.0,2313.0,8366,23,51.33333333,83,0.552131246,4513,2,1,15
Male,CN,30.0,4,4478,3400.0,1113.0,5195,231,65.66666667,156,0.88907411,4478,0,1,15
Male,CN,34.0,6,2270,1264.0,2574.0,7691,47,99.0,244,0.600501885,2270,0,1,15
Male,CN,52.0,7,3808,3264.0,1488.0,6531,341,57.5,250,0.707142857,3808,0,1,15
Male,CN,31.0,6,3371,2320.0,2450.0,7751,15,130.8,344,0.595777319,3371,0,1,15
Female,CN,33.0,3,3610,2125.0,1564.0,6384,207,82.0,161,0.723333333,3610,0,0,15
Male,CN,42.0,5,3435,0.0,2146.0,7783,151,38.75,109,0.5933033529999999,3435,0,1,15
Male,CN,54.0,4,4958,2160.0,2124.0,5070,162,106.0,154,0.910710059,4958,0,1,15
Male,CN,32.0,6,3288,0.0,4284.0,9505,67,28.6,103,0.4857738029999999,3288,0,1,15
Female,CN,34.0,5,2800,2520.0,0.0,6655,602,26.25,72,0.693764087,2800,0,0,15
Female,CN,47.0,5,4000,2733.0,1292.0,7446,78,119.0,310,0.620020145,4000,0,0,15
Male,CN,60.0,3,2228,0.0,3759.0,9357,24,80.0,145,0.493333333,2228,0,1,15
Male,CN,52.0,3,3572,3075.0,0.0,6273,430,65.0,77,0.7358680059999999,3572,0,1,15
Male,CN,56.0,7,4103,4163.0,0.0,6443,477,35.33333333,147,0.716444203,4103,0,1,15
Male,CN,29.0,7,2745,640.0,3821.0,9887,118,53.83333333,121,0.466872661,2745,0,1,15
Male,CN,40.0,4,3237,2625.0,524.0,7054,20,135.0,216,0.6543748229999999,3237,0,1,15
Male,CN,35.0,7,3778,3682.0,690.0,6900,363,59.33333333,191,0.668978261,3778,0,1,15
Male,CN,44.0,3,3605,0.0,4268.0,6294,128,33.5,56,0.7333333329999999,3605,0,1,15
Male,CN,44.0,3,2910,1962.0,0.0,7387,374,2.0,4,0.624820631,2910,0,1,15
Male,CN,29.0,4,3753,710.0,3634.0,5603,76,135.0,243,0.8237140820000001,3753,0,1,15
Male,CN,42.0,5,4958,864.0,3490.0,5241,143,87.75,149,0.880551421,4958,0,1,15
Male,HK,51.0,3,3946,2975.0,0.0,5509,591,31.5,41,0.837701942,3946,0,1,27
Male,CN,30.0,4,4517,1728.0,1564.0,5398,266,82.0,194,0.854879585,4517,0,1,15
Male,CN,32.0,6,3537,2633.0,2001.0,6486,341,49.0,147,0.7113629359999999,3537,0,1,15
Male,CN,57.0,5,4091,1624.0,2611.0,5091,8,166.5,230,0.906112748,4091,0,1,15
Female,CN,32.0,5,3493,3394.0,0.0,8065,558,35.0,95,0.571977681,3493,0,0,15
Male,CN,27.0,3,4382,0.0,3973.0,6209,26,11.0,20,0.742884522,4382,0,1,15
Female,CN,34.0,5,2951,0.0,4249.0,8860,44,20.25,36,0.5205372460000001,2951,0,0,15
Male,CN,50.0,5,3887,1733.0,2661.0,6395,134,107.75,340,0.7210774040000001,3887,0,1,15
Male,CN,40.0,6,3588,483.0,544.0,7662,89,113.8,233,0.601645784,3588,0,1,15
Male,CN,52.0,5,3461,0.0,1454.0,6453,239,67.5,155,0.714356113,3461,0,1,15
Male,CN,43.0,6,3974,3120.0,1622.0,5598,295,40.8,91,0.823333333,3974,0,1,15
Male,CN,33.0,6,3384,0.0,784.0,6890,172,63.6,183,0.668886792,3384,0,1,15
Male,CN,33.0,7,4147,1468.0,2565.0,7559,191,70.33333333,223,0.609662654,4147,0,1,15
Male,CN,41.0,4,3448,3203.0,875.0,7412,360,113.6666667,197,0.621701295,3448,0,1,15
Male,CN,45.0,5,4739,2125.0,1120.0,5666,344,90.75,151,0.813236851,4739,0,1,15
Male,CN,45.0,4,4070,0.0,3812.0,6452,166,20.0,54,0.7141227529999999,4070,0,1,15
Male,CN,47.0,7,3284,0.0,5023.0,7466,72,40.33333333,182,0.6170975089999999,3284,0,1,15
Male,CN,35.0,4,2937,0.0,2942.0,6405,81,93.0,161,0.71929274,2937,0,1,15
Female,CN,63.0,4,2169,775.0,2690.0,9807,318,17.0,40,0.469771592,2169,0,0,15
Female,CN,36.0,2,3560,3927.0,0.0,5420,569,3.0,3,0.85,3560,0,0,15
Female,CN,40.0,4,5176,1886.0,2081.0,5471,299,116.6666667,217,0.8420709190000001,5176,0,0,15
Male,KR,37.0,5,4602,2295.0,2564.0,6112,54,148.75,446,0.753733639,4602,0,1,39
Female,CN,38.0,4,3343,4348.0,0.0,6106,409,46.66666667,110,0.754446446,3343,0,0,15
Female,CN,36.0,4,4150,0.0,2465.0,8778,300,2.333333333,3,0.524733424,4150,0,0,15
Male,CN,56.0,8,2796,0.0,715.0,7885,73,91.57142857,253,0.584012682,2796,0,1,15
Male,CN,45.0,7,4071,1570.0,3154.0,6040,38,105.3333333,292,0.7622880790000001,4071,0,1,15
Male,CN,47.0,4,4699,630.0,3363.0,4987,130,142.66666669999998,300,0.92319631,4699,0,1,15
Male,CN,33.0,2,2658,3408.0,0.0,7672,480,30.0,30,0.6,2658,0,1,15
Female,CN,29.0,3,3987,3408.0,0.0,11508,382,104.0,150,0.4,3987,0,0,15
Male,CN,50.0,7,4360,1196.0,2740.0,6522,49,83.5,182,0.7057712359999999,4360,0,1,15
Male,CN,45.0,3,4579,0.0,3978.0,5901,3,13.0,22,0.78,4579,0,1,15
Female,CN,44.0,2,2560,0.0,3266.0,6781,101,98.0,98,0.678750922,2560,0,0,15
Male,CN,38.0,6,4002,735.0,3779.0,6898,113,79.0,335,0.6670353729999999,4002,0,1,15
Male,CN,42.0,5,3602,1360.0,0.0,9124,390,29.0,89,0.504285401,3602,0,1,15
Female,CN,30.0,4,3487,3000.0,0.0,5807,415,30.0,81,0.7921818490000001,3487,0,0,15
Male,CN,46.0,4,2163,4180.0,0.0,8364,498,30.0,42,0.55,2163,0,1,15
Male,CN,46.0,9,4437,3402.0,2398.0,6910,286,40.625,122,0.665714906,4437,0,1,15
Male,CN,36.0,4,5226,2573.0,1488.0,5534,249,137.33333330000002,210,0.831234189,5226,0,1,15
Female,CN,41.0,7,3177,3740.0,0.0,6961,417,30.5,113,0.6608030460000001,3177,0,0,15
